Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,H5,14727,12556,31630,13087.64,77.83,96.31
Rep4-H2O2-Ctrl,d062721-30min-H2O2-M24KO-R4,30min,H7,13699,8125,9320,3849.45,43.69,41.7
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,A9,12334,14960,16428,6080.42,38.54,39.04
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,A10,14663,10997,10984,4850.12,41.15,38.91
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,A11,10723,11752,12338,5467.62,43.41,41.75
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,A12,12026,8294,9830,4094.1,45.6,42.35
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,B9,12141,14688,16778,5985.18,38.59,36.31
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,B10,14240,11582,12816,4857.62,39.44,37.89
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,B11,10658,13053,15092,5678.88,41.16,38.6
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,B12,11715,8249,9298,4062.91,45.54,43.28
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,C9,12306,14954,17531,6096.35,38.51,37.88
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,C10,13565,13106,13914,6061.82,42.88,41.01
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,C11,11565,12098,12581,5713.12,43.8,42.56
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,C12,10647,9287,9313,5283.64,51.39,47.56
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,D9,13920,16097,16786,6344.76,37.36,37.2
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,D11,11440,12192,13896,5641.1,43.27,41.92
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,E9,13589,15109,17528,6317.66,39.18,38.67
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,E11,10815,11979,12099,5752.05,44.6,43.5
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,F9,13515,12473,13364,5108.91,38.76,38.61
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,F11,11045,9275,9489,4459,44.38,42.6
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,G9,13606,12247,12572,4872.02,37.67,36.86
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,G11,11247,8805,8545,4165.27,43.67,41.12
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,H9,13322,12798,13094,5149.88,37.93,37.59
Rep1-0Pi-Ctrl,d060521-60min-0Pi-M24KO,60min,H11,10855,9476,10186,4533.83,44.23,41.32
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,A9,13606,13441,13631,5611.16,39.08,38.25
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,A10,14293,9144,9823,4223.78,43.14,39.97
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,A11,13896,68025,85467,37823.97,58.59,61.81
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,A12,14189,16535,71588,33982.6,96.75,125.44
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,B9,14287,12619,13348,5084.27,37.93,35.53
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,B10,15245,11053,12094,4472.6,38.4,37.26
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,B11,11409,67897,69716,21892.14,31.25,30.53
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,B12,14894,43895,87606,39022.18,80.56,115.72
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,C9,13441,15629,16794,6469.29,39.26,38.52
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,C10,13885,13253,13909,5604.21,39.95,38.73
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,C11,13533,70750,89966,39269.85,58.43,59.94
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,C12,13430,58277,102474,46123.45,80.68,114.72
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,D9,14220,16056,18286,6569.15,38.79,37.91
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,D11,13983,71425,92374,37076.69,54.9,53.22
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,E9,14269,16232,18705,6752.88,39.24,38.8
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,E11,14359,67724,87743,37219.68,56.62,58.16
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,F9,13673,12728,15417,5144.37,38.25,37.61
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,F11,14883,49863,89947,40203.98,76.02,106.56
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,G9,13745,12600,12840,5022.52,37.62,36.91
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,G11,14682,40948,83331,40455.89,82.64,120.4
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,H9,14127,12906,13357,5099.41,37.69,37.76
Rep2-0Pi-Rep1-H2O2,d060621-60min-0Pi-M24KO,60min,H11,14778,41052,81250,40789.65,82.58,118.74
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,A9,15286,14515,17161,6039.13,39.29,38.47
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,A10,15675,11063,11420,4716.03,40.08,38.97
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,A11,14683,67361,94775,38494.93,60.7,64.14
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,A12,16056,23192,92340,42221.91,98.85,125.85
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,B9,14918,15036,16090,6049.14,38.2,37.41
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,B10,15195,10914,11202,4625.48,40.11,39.84
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,B11,13263,72301,73333,23292.31,31.43,31.03
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,B12,16028,35031,81218,42661.05,91.53,130.1
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,C9,15970,14762,15094,6506.26,41.37,40.26
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,C10,15574,11421,11197,5174.49,42.28,40.89
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,C11,0,NA,NA,NA,NA,NA
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,C12,15118,30726,97271,45483.27,95.46,131.32
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,D9,15295,14971,16803,6604.91,41.48,40.31
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,D11,14822,71317,92362,38960.72,57.35,56.15
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,E9,14864,15512,16772,6522.6,39.82,39.32
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,E11,14641,68356,89987,40537.23,62.25,69.04
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,F9,15311,11262,10988,4639.71,38.96,37.6
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,F11,15611,38163,85508,40546.85,86.25,125.94
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,G9,15364,11121,12090,4603.57,39.08,38.15
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,G11,16194,27576,73322,40799.32,92.97,126.68
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,H9,15108,11591,13089,4848.7,39.65,39.17
Rep3-0Pi-Rep2-H2O2,d061221-60min-0Pi-M24KO,60min,H11,14891,23784,87755,43189.85,98.21,125.45
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,A9,11573,55177,83416,36445.56,69.14,84.1
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,A10,14121,16755,83303,39081.55,103.85,121.63
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,A11,11914,11718,12340,6011.66,46.93,43.24
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,A12,12531,7343,7482,3763.53,47.1,44.76
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,B9,11286,65522,73400,20198.73,30.2,29.17
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,B10,14402,17579,87739,38384.19,102.33,121.74
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,B11,11606,12486,13357,6066.63,44.82,40.68
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,B12,14075,6894,7717,3592.99,47.82,44.8
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,C9,12569,55943,81262,36531.44,67.61,81.12
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,C10,12666,22869,92344,43141.52,98.85,130.55
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,C11,12169,11499,13346,6184.83,48.82,45.73
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,C12,12259,7726,9305,4234.34,50.07,47.07
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,D9,13547,54598,81258,34063.95,65.78,76.17
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,D11,11473,11207,12098,6008.47,48.83,46.12
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,E9,13589,50710,75293,34900.55,69.86,88.16
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,E11,11909,11387,12598,6236.33,49.71,46.57
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,F9,13297,33402,85497,38428.22,88.14,127.69
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,F11,11754,8051,8840,3884.25,44.6,41.62
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,G9,13066,34030,79072,39760.63,88.18,126.99
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,G11,12031,8439,8538,4033.86,44.37,42.2
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,H9,13053,21911,83444,39299.51,97.51,125.44
Rep3-H2O2-Ctrl,d062621-60min-H2O2-M24KO,60min,H11,12011,7638,7602,3923.08,47.46,42.55
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,A9,14319,44964,71578,33389.52,72.09,94.89
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,A10,15146,10275,83540,34800.79,115.41,101.22
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,A11,12025,11006,11861,5205.52,43.81,41.95
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,A12,12199,7907,8679,3874.55,45.22,42.96
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,B9,12481,64467,73342,23006.98,35.08,33.08
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,B10,14703,10353,94840,35957.78,117.99,101.09
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,B11,12010,12246,13341,5545.95,42.49,39.68
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,B12,11959,7878,9143,3837.31,45.35,43.45
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,C9,14090,49785,87755,35759.09,70.45,93.77
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,C10,13841,11709,97312,39864.75,112.28,111.83
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,C11,12289,11161,11407,5654.42,46.33,43.28
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,C12,10313,8289,8999,4613.84,50.64,46.75
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,D9,13153,53422,90010,35973.23,68.28,84.89
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,D11,11511,10804,11419,5354.93,45.6,43.91
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,E9,13576,45758,90153,36812.85,74.88,103.46
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,E11,11601,11048,11866,5344.3,44.77,42.33
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,F9,14834,18272,81245,35114.27,100.6,116.68
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,F11,12067,8287,7849,3971.41,44.38,41.27
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,G9,14299,18729,79060,36547.4,100.91,117.97
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,G11,12019,8494,9487,4032.61,43.95,41.89
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,H9,13725,21801,77173,38611.83,98.3,121
Rep4-H2O2-Ctrl,d062721-60min-H2O2-M24KO-R4,60min,H11,11321,8665,8983,3997.53,42.8,41.58
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,A1,10474,20653,23372,8425.96,38.73,39.9
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,A2,13659,15498,16810,6437.46,39.47,39.83
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,B1,9990,20170,17878,7943.89,37.56,37.54
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,B2,13624,15095,16112,6154.82,38.88,39.12
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,C1,11428,21299,25037,8617.91,38.39,39.4
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,D1,12702,23175,23382,9032.7,37.25,37.98
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,E1,12119,22687,22835,8928.25,37.65,38.28
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,F1,11334,16747,19102,6723.56,38.2,38.41
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,G1,11597,17271,19516,6591.23,36.66,36.61
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,C2,12575,18028,18705,8022.83,41.9,41.56
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,A3,9265,10338,10000,5145.81,46.33,46.31
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,B3,9563,10804,13342,5213.02,44.77,45.02
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,C3,9922,10601,10390,5358,46.83,47.02
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,D3,10826,10263,12835,5078.43,45.87,45.89
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,E3,10224,10278,11863,5213.21,46.78,47.25
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,F3,9509,8276,10570,4280.74,47.88,48.62
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,G3,9563,7839,9831,3970.64,46.93,48.27
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,H3,9955,8531,10005,4306,46.85,47.43
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,A4,10002,7334,8694,3872.65,48.56,48.87
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,B4,10454,6972,7845,3775.95,49.37,48.98
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,C4,9835,7684,9651,4707.54,54.46,52.83
Rep1-0Pi-Ctrl,d060521-90min-0Pi-M24KO,90min,H1,11789,17676,17883,6897.28,37.62,38.45
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,A1,11233,21164,25046,8395.94,37.62,37.93
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,A2,11022,13517,12844,5650.47,39.41,36.56
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,B1,11137,20493,21857,7754.3,36.13,37.38
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,B2,13260,15723,16777,6069.6,37.35,37.12
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,C1,12261,22304,26820,9062.82,38.41,39.09
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,D1,12616,22585,25049,8836.01,37.22,38.04
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,E1,13255,19962,21844,8469.03,39.56,38.08
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,F1,11919,16614,18306,6347.72,36.65,36.76
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,G1,12227,16469,16421,6249.98,36.46,37.03
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,C2,13808,17082,19129,7505.51,41.39,41.57
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,A3,11035,87246,89969,46378.38,53.18,47.43
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,B3,10056,81552,79196,31408.74,36.04,34.68
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,C3,11689,91774,102370,49098.41,53.77,48.45
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,D3,11743,92737,97315,46617.29,49.64,43.95
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,E3,12841,83775,94714,42035.1,49.56,41.68
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,F3,12326,76979,105083,51663.92,67.96,73.43
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,G3,12826,71520,107793,52393.79,74.11,88.77
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,H3,12121,74359,102522,54024.6,73.57,86.93
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,A4,10491,14209,99755,51688.25,108.3,125.72
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,B4,14200,72502,90129,46935.75,67.8,67.83
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,C4,12424,88133,110777,57096.25,69.45,65.82
Rep2-0Pi-Rep1-H2O2,d060621-90min-0Pi-M24KO,90min,H1,12036,16173,17533,6432.74,38.13,38.75
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,A1,11907,19681,21856,8251.83,39.59,40.43
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,A2,14256,14816,16798,6072.19,39.12,39.19
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,B1,12045,19493,21843,7860.77,38.2,38.36
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,B2,14229,14744,16428,6225.45,40.18,40.72
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,C1,13285,21145,24456,8831.24,39.52,40.06
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,D1,12863,21199,22350,8864.64,39.43,39.75
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,E1,12985,20480,19128,8644.38,39.52,39.86
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,F1,13246,14598,15112,6082.19,39.64,40.3
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,G1,13133,14817,17504,6151.46,39.69,40.67
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,C2,13515,16440,16434,7008.24,40.26,40.84
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,A3,12268,81196,85426,43048.01,52.71,45.17
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,B3,10382,81675,81306,31407.23,36.12,34.55
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,C3,12366,87820,94864,51083.04,58.03,54.08
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,D3,12277,95416,105041,51217.47,53.81,50.36
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,E3,12912,87611,99844,48349.12,54.7,49.36
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,F3,14225,65857,99874,55853.99,83.13,116.59
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,G3,14532,55258,94661,55052.35,88.76,124.52
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,H3,14120,51708,99770,58661.07,93.52,129.18
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,A4,13573,55094,94772,52581.04,88.79,124.26
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,B4,14574,59849,94757,56898.5,89.04,123.78
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,C4,13000,54568,105130,62255.31,95.27,130.72
Rep3-0Pi-Rep2-H2O2,d061221-90min-0Pi-M24KO,90min,H1,13166,15675,16088,6456.45,39.34,39.82
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,A1,11096,81888,97331,50718.32,63.54,64.08
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,A2,13000,46613,102490,53365.32,94.3,130.72
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,A3,11083,8966,9831,5299.81,53.24,50.33
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,A4,11361,6372,6508,3561.32,50.55,49.09
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,B1,9634,79278,73408,29484.39,35.02,34.35
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,B2,12068,39627,102343,54953.31,97.68,131.68
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,B3,10316,10957,12836,5451.95,46.01,46.71
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,B4,11658,6681,7984,3589.26,49.17,48.86
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,C1,11321,80903,90178,51175.42,64.2,67.77
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,C2,11079,48336,126177,64062.03,98.96,134.59
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,C3,10055,9837,10782,5444.51,50.76,49.56
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,C4,10251,7115,7598,4285.79,53.82,52.55
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,D1,12558,77754,92577,44845.76,59.21,51.62
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,D3,10212,10161,11178,5425.46,49.02,49.78
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,E1,12278,80838,97340,50978.9,63.96,63.68
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,E3,10321,10065,12823,5541.92,50.36,50.67
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,F1,11628,66795,99846,57558.93,83.58,118.78
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,F3,10715,7630,7849,3771.77,45.97,46.54
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,G1,11859,71137,97232,58135.59,81.44,112.8
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,G3,10926,7783,9142,3988.38,47.71,46.77
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,H1,11618,57383,107923,57961.16,90.33,127.22
Rep3-H2O2-Ctrl,d062621-90min-H2O2-M24KO,90min,H3,10539,7314,8526,3722.83,47.08,47.9
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,A1,12728,73654,89938,45488.51,62.26,60.17
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,A2,14792,19737,94927,49428.67,104.6,125.84
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,A3,11223,9002,10783,4892.35,49.69,49.29
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,A4,12843,6081,6911,3406.29,50.08,48.59
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,B1,11821,71659,71464,28985.46,38.17,34.36
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,B2,14004,17190,85527,50761.7,107.41,122.81
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,B3,11411,10044,12332,5044.42,46.67,48.02
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,B4,11750,6477,8984,3540.37,49.63,50.65
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,C1,12329,79573,90085,49435.16,62.89,62.34
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,C2,12492,15776,108020,60259.25,111.63,125.92
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,C3,10696,9477,12342,5122.35,49.46,50.44
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,C4,9837,7086,8112,4273.13,54.05,53.92
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,D1,12629,78749,87708,46109.76,58.89,52.23
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,D3,11971,8325,10998,4628.99,49.99,49.31
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,E1,11151,76530,92467,51555.1,67.54,71.91
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,E3,11417,9201,9312,4871.36,48.67,49.79
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,F1,12758,45827,97223,51866.41,92.51,127.37
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,F3,10226,7307,8831,3730.22,47.27,48.1
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,G1,12452,49020,99965,53775.86,91.83,127.13
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,G3,10659,7362,9489,3850.83,48.19,48.86
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,H1,13101,51603,97313,55161.26,91.5,126.21
